low,median,high,generation
0,101,200,183
0,104,200,184
0,100,200,185
0,99,200,186
0,104,200,187
0,90,200,188
0,96,200,189
0,105,200,190
0,99,199,191
0,105,200,192
0,101,200,193
0,104,200,194
0,102,199,195
0,103,200,196
0,99,199,197
0,101,200,198
0,101,200,199
0,99,200,200
0,100,200,201
0,95,199,202
0,97,199,0
0,100,200,1
0,95,200,2
0,101,200,3
0,95,199,4
0,98,200,5
0,99,200,6
0,100,200,7
0,99,200,8
0,98,200,9
0,95,200,10
0,101,200,11
0,93,200,12
0,102,200,13
0,102,200,14
0,100,199,15
0,104,200,16
0,108,200,17
0,103,200,18
0,105,200,19
0,103,200,20
0,106,200,21
0,102,200,22
0,104,199,23
0,105,200,24
0,98,199,25
0,98,199,26
0,95,200,27
0,101,199,28
0,99,200,29
0,98,200,30
0,102,200,31
0,103,200,32
0,100,199,33
0,103,200,34
0,98,200,35
0,98,200,36
0,96,199,37
0,102,200,38
0,99,200,39
0,100,200,40
0,102,200,41
0,101,200,42
0,100,199,43
0,99,199,44
0,103,199,45
0,99,199,46
0,106,200,47
0,112,200,48
0,108,200,49
0,101,198,50
0,100,200,51
0,105,200,52
0,96,200,53
0,90,196,54
0,99,200,55
0,101,200,56
0,107,200,57
0,103,200,58
0,102,200,59
0,98,199,60
0,104,200,61
0,102,200,62
0,102,200,63
0,98,199,64
0,97,198,65
0,103,200,66
0,109,200,67
0,106,198,68
0,105,200,69
0,105,200,70
0,95,199,71
0,103,199,72
0,94,200,73
0,101,200,74
0,102,200,75
0,102,200,76
0,98,200,77
0,105,200,78
0,104,200,79
0,102,200,80
0,101,200,81
0,105,200,82
0,106,199,83
0,106,200,84
0,108,200,85
0,108,200,86
0,96,200,87
0,96,200,88
0,103,200,89
0,106,200,90
0,112,200,91
0,104,200,92
0,98,199,93
0,96,200,94
0,92,200,95
0,93,200,96
0,100,200,97
0,104,200,98
0,103,200,99
0,94,200,100
0,94,199,101
0,96,200,102
0,100,200,103
0,99,200,104
0,96,200,105
0,103,200,106
0,100,197,107
0,104,200,108
0,98,200,109
0,97,198,110
0,105,200,111
0,102,200,112
0,99,200,113
0,97,200,114
0,103,200,115
0,104,199,116
0,94,200,117
0,95,200,118
0,99,200,119
0,101,200,120
0,102,200,121
0,105,200,122
0,102,199,123
0,103,200,124
0,92,198,125
0,105,200,126
0,95,200,127
0,98,200,128
0,97,200,129
0,106,200,130
0,104,200,131
0,107,200,132
0,104,199,133
0,103,200,134
0,105,200,135
0,111,200,136
0,109,200,137
0,109,200,138
0,102,200,139
0,93,200,140
0,97,200,141
0,107,199,142
0,105,200,143
0,95,200,144
0,102,200,145
0,99,200,146
0,105,200,147
0,103,200,148
0,104,200,149
0,106,200,150
0,100,199,151
0,100,199,152
0,98,200,153
0,101,200,154
0,96,200,155
0,97,200,156
0,104,200,157
0,110,200,158
0,107,199,159
0,105,200,160
0,99,200,161
0,99,200,162
0,104,200,163
0,99,200,164
0,104,200,165
0,94,200,166
0,103,200,167
0,92,200,168
0,93,200,169
0,103,199,170
0,106,199,171
0,106,200,172
0,103,200,173
0,103,198,174
0,108,200,175
0,103,200,176
0,108,198,177
0,99,199,178
0,102,200,179
0,101,199,180
0,97,200,181
0,100,199,182
0,98,199,183
0,90,200,0
0,100,200,1
0,94,200,2
0,101,200,3
0,103,199,4
0,95,200,5
0,97,200,6
0,89,200,7
0,94,200,8
0,102,199,9
0,95,200,10
0,106,200,11
0,100,200,12
0,98,200,13
0,101,199,14
0,92,200,15
0,97,199,16
0,104,200,17
0,100,200,18
0,106,200,19
0,101,200,20
0,98,200,21
0,86,195,22
0,98,199,23
0,102,200,24
0,105,200,25
0,98,200,26
0,101,200,27
0,93,200,28
0,96,200,29
0,103,199,30
0,101,200,31
0,99,200,32
0,105,200,33
0,107,200,34
0,106,200,35
0,105,200,36
0,102,200,37
0,106,200,38
0,99,200,39
0,102,200,40
0,105,200,41
0,107,200,42
0,104,200,43
0,102,200,44
0,97,200,45
0,98,200,46
0,99,200,47
0,98,200,48
0,87,200,49
0,96,199,50
0,103,199,51
0,99,199,52
0,102,199,53
0,104,200,54
0,97,200,55
0,107,200,56
0,102,200,57
0,100,200,58
0,102,200,59
0,107,199,60
0,99,200,61
0,105,198,62
0,104,200,63
0,104,200,64
0,105,199,65
0,109,200,66
0,103,200,67
0,106,200,68
0,100,200,69
0,105,200,70
0,107,200,71
0,96,200,72
0,98,200,73
0,97,200,74
0,101,200,75
0,108,200,76
0,106,200,77
0,104,200,78
0,108,200,79
0,104,200,80
0,105,200,81
0,100,199,82
0,99,200,83
0,104,200,84
0,102,200,85
0,102,197,86
0,101,200,87
0,99,200,88
0,102,199,89
0,97,199,90
0,98,200,91
0,97,200,92
0,98,199,93
0,96,200,94
0,92,200,95
0,100,200,96
0,93,200,97
0,97,200,98
0,102,200,99
0,104,199,100
0,107,200,101
0,102,199,102
0,96,199,103
0,98,200,104
0,95,197,105
0,98,200,106
0,102,200,107
0,108,200,108
0,95,200,109
0,100,200,110
0,101,200,111
0,99,200,112
0,105,200,113
0,104,200,114
0,98,200,115
0,109,200,116
0,105,199,117
0,103,200,118
0,97,199,119
0,103,200,120
0,106,197,121
0,104,200,122
0,98,200,123
0,104,200,124
0,105,200,125
0,107,200,126
0,98,199,127
0,99,200,128
0,102,200,129
0,106,200,130
0,105,199,131
0,95,200,132
0,102,200,133
0,106,199,134
0,100,200,135
0,101,200,136
0,101,200,137
0,99,200,138
0,94,200,139
0,105,199,140
0,102,200,141
0,94,199,142
0,100,199,143
0,100,200,144
0,101,199,145
0,98,200,146
0,106,200,147
0,105,200,148
0,99,200,149
0,95,200,150
0,96,200,151
0,99,200,152
0,98,199,153
0,101,199,154
0,102,200,155
0,97,199,156
0,101,200,157
0,110,200,158
0,99,200,159
0,104,200,160
0,100,199,161
0,92,200,162
0,96,200,163
0,95,200,164
0,107,200,165
0,104,200,166
0,107,199,167
0,105,200,168
0,102,200,169
0,107,200,170
0,109,200,171
0,102,200,172
0,104,199,173
0,103,200,174
0,102,200,175
0,89,200,0
0,97,200,1
0,88,199,2
0,97,199,3
0,100,200,4
0,104,200,5
0,104,200,6
0,100,200,7
0,95,200,8
0,95,200,9
0,107,200,10
0,101,200,11
0,99,200,12
0,104,200,13
0,103,200,14
0,101,200,15
0,104,200,16
0,101,199,17
0,100,200,18
0,99,200,19
0,99,200,20
0,97,200,21
0,101,200,22
0,100,200,23
0,97,200,24
0,98,200,25
0,97,200,26
0,102,200,27
0,100,200,28
0,100,200,29
0,107,198,30
0,102,198,31
0,103,200,32
0,112,199,33
0,98,200,34
0,109,200,35
0,101,200,36
0,103,200,37
0,110,200,38
0,105,200,39
0,105,200,40
0,98,200,41
0,99,198,42
0,105,200,43
0,100,200,44
0,102,200,45
0,98,199,46
0,106,198,47
0,108,200,48
0,100,200,49
0,106,200,50
0,101,199,51
0,104,200,52
0,102,200,53
0,101,200,54
0,101,200,55
0,103,200,56
0,104,200,57
0,103,200,58
0,102,198,59
0,107,200,60
0,101,200,61
0,97,200,62
0,97,200,63
0,100,198,64
0,103,200,65
0,99,200,66
0,105,199,67
0,101,200,68
0,98,199,69
0,101,199,70
0,101,200,71
0,102,199,72
0,102,200,73
0,108,200,74
0,102,199,75
0,99,200,76
0,102,200,77
0,98,198,78
0,101,200,79
0,104,200,80
0,102,200,81
0,106,199,82
0,96,200,83
0,100,200,84
0,102,200,85
0,101,199,86
0,99,199,87
0,106,198,88
0,101,200,89
0,99,200,90
0,94,200,91
0,95,200,92
0,96,200,93
0,101,200,94
0,106,199,95
0,103,200,96
0,97,200,97
0,96,200,98
0,101,200,99
0,105,200,100
0,107,197,101
0,96,200,102
0,94,200,103
0,105,199,104
0,97,198,105
0,96,198,106
0,98,200,107
0,94,200,108
0,100,200,109
0,98,200,110
0,99,199,111
0,109,199,112
0,100,200,113
0,105,200,114
0,100,199,115
0,99,200,116
0,97,200,117
0,93,200,118
0,93,200,119
0,103,199,120
0,108,200,121
0,99,200,122
0,96,198,123
0,95,200,124
0,106,200,125
0,102,200,126
0,102,200,127
0,93,200,128
0,104,200,129
0,95,200,130
0,95,199,131
0,103,199,132
0,101,200,133
0,105,200,134
0,98,200,135
0,97,200,136
0,101,200,137
0,98,200,138
0,101,200,139
0,109,200,140
0,96,200,141
0,100,199,142
0,102,200,143
0,97,199,144
0,102,199,145
0,100,200,146
0,104,198,147
0,98,200,148
0,103,200,149
0,106,200,150
0,105,200,151
0,102,200,152
0,105,200,153
0,101,199,154
0,102,200,155
0,100,198,156
0,99,200,157
0,89,200,158
0,99,199,159
0,96,199,160
0,95,200,161
0,92,199,162
0,100,200,163
0,104,198,164
0,101,199,165
0,101,200,166
0,102,200,167
0,97,200,168
0,100,200,169
0,104,200,170
0,100,200,171
0,94,198,172
0,98,200,173
0,99,200,174
0,100,200,175
0,106,200,176
0,106,198,177
0,102,200,178
0,104,200,179
0,101,200,180
0,95,200,181
0,98,200,182
0,94,200,183
0,97,200,184
0,105,200,185
0,91,200,186
0,103,200,187
0,99,200,188
0,100,200,189
0,109,200,190
0,99,200,191
