50,166,4,24054
50,192,29,24704
50,182,2,25569
50,175,14,26178
50,135,0,25536
52,164,12,23951
52,86,2,21614
52,116,1,24444
52,198,0,23123
52,200,36,21743
52,190,1,22778
52,166,24,21688
52,190,0,22395
52,180,0,20970
52,193,22,17816
54,154,1,19911
54,194,14,21424
54,35,0,17120
54,187,4,20839
54,113,0,20995
54,182,3,21378
54,133,0,20207
54,94,6,21202
54,198,10,19316
54,171,47,22317
56,190,3,22325
56,168,3,21605
56,92,1,20608
56,179,63,21993
56,185,22,23225
56,157,0,22471
56,164,4,22245
56,176,0,21753
56,66,7,19148
56,119,3,21394
58,192,1,20417
58,84,1,20834
58,180,3,21041
58,136,1,21738
58,193,10,19969
58,194,10,20752
58,193,4,23972
58,150,0,24853
58,198,80,24278
58,158,6,22653
60,182,0,20111
60,200,2,19742
60,163,6,19159
60,191,0,20271
60,126,1,19818
60,191,21,19755
60,190,0,19001
60,199,2,15450
60,191,19,19435
60,188,30,18321
62,71,5,18751
62,150,8,20204
62,159,3,18065
62,137,3,19841
62,175,2,20232
62,164,0,20584
62,184,3,18537
62,67,9,18428
62,176,1,17364
62,170,20,17708
64,200,22,17420
64,95,2,15023
64,191,21,15917
64,122,11,15039
64,192,8,14586
64,171,1,15527
64,188,59,17688
64,168,16,13968
64,190,1,12889
64,138,45,13529
66,106,24,13097
66,186,11,12645
66,198,125,12568
66,185,4,13265
66,189,2,15557
66,197,21,16949
66,188,6,17398
66,189,3,16324
66,200,0,15775
66,195,19,15049
68,187,0,14525
68,166,1,15495
68,187,17,14637
68,190,5,15632
68,180,11,14424
68,0,0,15726
68,186,19,16698
68,147,1,16677
68,97,15,17122
68,198,5,16913
70,184,2,16233
70,146,1,14213
70,193,2,15394
70,123,10,16571
70,174,10,16479
70,169,3,16597
70,159,1,15930
70,171,8,16370
70,200,65,16002
70,186,2,16349
72,195,15,15943
72,189,0,15856
72,190,5,15689
72,199,2,15410
72,175,5,13083
72,149,1,13873
72,167,0,14422
72,155,1,12289
72,82,3,14955
72,106,0,13963
74,192,1,16361
74,118,0,15463
74,166,0,17343
74,131,0,18831
74,188,44,18394
74,137,47,18805
74,176,0,18672
74,159,2,18586
74,161,3,19042
74,197,2,18816
76,94,76,18499
76,148,0,18424
76,172,1,18310
76,198,8,18449
76,113,28,18095
76,27,2,18387
76,190,4,18275
76,116,0,18409
76,180,23,18256
76,160,46,18303
78,197,26,17540
78,193,12,17598
78,146,0,17888
78,182,34,17779
78,127,1,17830
78,190,2,17782
78,97,1,17456
78,179,8,17641
78,199,10,17709
78,169,9,17432
80,141,11,17070
80,175,1,17216
80,123,0,17326
80,196,0,17254
80,184,1,17258
80,193,68,17157
80,190,121,17008
80,193,5,17381
80,151,12,17319
80,150,0,17344
82,185,2,16746
82,194,82,16380
82,198,99,16483
82,199,4,16752
82,183,24,16502
82,197,217,16262
82,197,6,16670
82,200,4,16638
82,195,21,16679
82,107,34,16806
84,162,14,16397
84,119,10,16354
84,167,11,16300
84,176,23,16167
84,4,1,16539
84,169,3,16439
84,110,7,16051
84,101,8,16260
84,136,0,16227
84,190,41,16234
86,171,4,15929
86,144,3,15950
86,173,7,15822
86,191,14,15769
86,191,0,15852
86,189,97,15814
86,197,11,15597
86,192,26,15523
86,173,6,15911
86,179,52,15689
88,176,23,15430
88,165,5,14886
88,99,2,15529
88,25,1,15567
88,199,8,15292
88,197,2,15358
88,197,4,15405
88,199,10,15370
88,173,4,15359
88,161,1,15549
90,146,9,14959
90,195,6,14773
90,170,0,14870
90,189,4,14752
90,113,17,15028
90,186,6,14979
90,39,0,15217
90,108,18,14983
90,115,3,15159
90,179,1,14920
92,171,1,14710
92,195,14,14517
92,183,1,14500
92,197,30,14475
92,189,16,14697
92,189,1,14519
92,198,0,14608
92,143,3,14662
92,169,1,14611
92,190,20,14251
94,131,4,14244
94,192,7,13979
94,170,0,14209
94,99,1,14251
94,186,3,14271
94,196,14,13941
94,179,0,14015
94,187,8,14030
94,197,3,14199
94,154,4,14249
96,165,2,13869
96,0,0,13854
96,64,0,13510
96,154,3,13878
96,192,17,13848
96,184,7,13784
96,155,3,13912
96,194,15,13845
96,171,1,13865
96,198,43,13576
98,185,21,13492
98,134,121,13381
98,179,2,13612
98,191,0,13509
98,183,0,13494
98,82,3,13579
98,136,2,13558
98,131,1,13508
98,199,0,13313
98,173,2,13293
100,186,2,13036
100,186,3,13146
100,116,14,13376
100,192,20,13193
100,123,0,13287
100,127,9,13196
100,98,6,13296
100,199,20,13194
100,198,4,13142
100,193,3,13171
102,190,125,12776
102,135,6,12984
102,198,0,12791
102,105,1,12570
102,0,0,12872
102,77,1,12949
102,192,0,12972
102,191,6,12423
102,182,9,12884
102,173,4,12960
104,190,8,12595
104,131,1,12551
104,178,43,12560
104,24,0,12700
104,198,13,12382
104,155,3,12492
104,103,55,12654
104,168,4,12648
104,159,3,12655
104,121,1,12478
106,168,27,12052
106,199,14,12104
106,159,1,12007
106,164,10,12080
106,194,5,12170
106,129,0,12402
106,104,0,12348
106,165,0,12273
106,159,3,12300
106,178,0,12254
108,185,16,11947
108,52,0,12010
108,162,5,12025
108,150,65,11958
108,178,3,11847
108,128,2,11982
108,182,27,11934
108,109,4,12079
108,181,8,11883
108,106,0,12038
110,93,2,11699
110,199,1,11650
110,167,0,11657
110,151,6,11677
110,125,154,11622
110,200,101,11461
110,163,6,11646
110,166,101,11155
110,127,0,11644
110,178,18,11664
112,80,4,11556
112,151,5,11379
112,194,5,11398
112,121,4,11537
112,178,3,11510
112,178,1,11454
112,187,51,11368
112,191,24,11431
112,154,0,11467
112,190,3,11488
114,72,53,11004
114,199,0,11011
114,178,0,11284
114,189,17,11037
114,164,13,10977
114,121,15,11219
114,194,1,11124
114,171,7,11204
114,184,43,11042
114,183,16,11079
116,152,5,11018
116,184,0,10926
116,167,0,10967
116,187,44,10692
116,177,0,10899
116,199,0,10895
116,166,26,10660
116,0,0,10978
116,172,2,10831
116,181,22,10798
118,197,2,10714
118,187,3,10649
118,170,7,10627
118,196,5,10665
118,106,4,10802
118,118,17,10745
118,169,0,10606
118,0,0,10577
118,197,4,10671
118,153,29,10575
120,169,33,10251
120,198,0,10361
120,155,0,10568
120,151,2,10221
120,177,0,10424
120,121,1,10539
120,111,10,10571
120,169,3,10442
120,184,4,10440
120,157,6,10463
122,167,0,10337
122,151,3,10275
122,171,4,10018
122,103,13,10233
122,186,24,10217
122,112,1,10313
122,191,3,10164
122,160,26,9916
122,167,2,10293
122,195,13,10145
124,193,1,9977
124,159,6,9925
124,192,2,9959
124,187,32,9987
124,196,4,10135
124,192,3,9965
124,145,7,10018
124,193,1,10043
124,190,2,9972
124,190,2,9989
126,149,53,9811
126,189,61,9552
126,186,5,9776
126,195,0,9749
126,174,4,9628
126,177,14,9828
126,127,0,9890
126,182,0,9660
126,117,0,9760
126,199,15,9649
128,107,1,9692
128,87,0,9725
128,163,31,9639
128,199,0,9704
128,183,89,9596
128,198,3,9493
128,166,10,9426
128,106,63,9569
128,174,11,9466
128,199,28,9402
130,184,6,9426
130,194,3,9447
130,195,11,9051
130,197,0,9391
130,158,155,9380
130,165,100,9332
130,156,22,9481
130,128,4,9460
130,76,107,9400
130,182,36,9175
132,182,109,9104
132,156,19,9159
132,200,93,8865
132,182,155,9058
132,188,1,9171
132,121,4,9276
132,112,0,9208
132,196,47,9076
132,0,0,9301
132,200,5,9145
134,171,8,9042
134,57,32,9127
134,169,6,8823
134,168,7,9029
134,163,3,9056
134,199,4,9050
134,196,14,9033
134,154,2,8927
134,183,4,9017
134,155,4,9058
136,167,14,8939
136,183,4,8869
136,189,9,8830
136,166,2,8909
136,193,0,8901
136,116,1,8912
136,181,5,8857
136,179,0,8583
136,163,8,8925
136,139,2,8796
138,166,1,8542
138,163,0,8716
138,195,5,8527
138,199,85,8457
138,137,4,8766
138,80,6,8778
138,162,6,8702
138,162,59,8712
138,112,1,8781
138,160,0,8715
140,147,7,8587
140,83,20,8408
140,172,3,8559
140,166,0,8572
140,196,0,8411
140,167,4,8561
140,187,0,8537
140,194,3,8475
140,157,107,8482
140,137,21,8516
142,196,4,8332
142,193,2,8227
142,181,27,8167
142,132,24,8295
142,93,4,8486
142,162,0,8419
142,172,0,8414
142,160,2,8232
142,148,0,8396
142,194,17,8341
144,186,0,8128
144,183,39,8061
144,157,2,8160
144,158,6,8214
144,196,1,8010
144,143,2,8153
144,154,0,8114
144,194,6,8249
144,69,2,8289
144,176,2,8260
146,195,7,8071
146,199,42,8028
146,176,21,7970
146,181,22,7992
146,0,0,8186
146,142,1,8163
146,192,0,8074
146,188,7,7899
146,185,5,8096
146,110,16,8138
148,110,4,7967
148,197,73,7804
148,175,0,7962
148,200,11,7854
148,0,0,8005
148,200,11,7806
148,193,5,7896
148,184,7,7885
148,177,2,7865
148,54,11,7967
150,153,0,7769
150,172,1,7808
150,177,0,7808
150,121,1,7787
150,181,4,7805
150,180,40,7636
150,176,4,7633
150,162,20,7589
150,173,6,7666
150,156,13,7684
