low,median,high,generation
0,99,200,151
0,100,200,152
0,102,200,153
0,99,200,154
0,96,199,155
0,93,200,156
0,99,198,157
0,99,200,158
0,102,200,159
0,103,198,160
0,102,200,161
0,98,200,162
0,99,200,163
0,101,198,164
0,107,199,165
0,102,199,166
0,101,200,167
0,102,200,168
0,98,200,169
0,91,200,170
0,98,200,171
0,94,200,172
0,103,200,173
0,106,200,174
0,100,200,175
0,101,200,176
0,105,200,177
0,108,200,178
0,97,200,179
0,100,198,180
0,99,200,181
0,102,200,182
0,106,200,183
0,106,200,184
0,97,200,185
0,102,200,186
0,97,200,187
0,98,200,188
0,98,200,189
0,107,200,190
0,103,200,191
0,100,199,192
0,107,200,193
0,103,200,194
0,102,199,195
0,104,199,196
0,107,198,197
0,98,200,198
0,99,199,199
0,97,199,200
0,104,200,201
0,107,199,202
0,100,200,203
0,100,200,204
0,101,199,205
0,101,199,206
0,102,199,207
0,88,200,208
0,106,200,209
0,104,199,210
0,95,200,211
0,101,200,212
0,97,200,213
0,93,198,214
0,99,200,0
0,98,200,1
0,96,200,2
0,108,200,3
0,96,200,4
0,94,200,5
0,95,200,6
0,98,200,7
0,98,200,8
0,99,200,9
0,94,200,10
0,95,200,11
0,97,200,12
0,98,200,13
0,100,200,14
0,96,200,15
0,99,200,16
0,95,200,17
0,97,200,18
0,103,200,19
0,98,198,20
0,102,200,21
0,103,200,22
0,98,198,23
0,100,200,24
0,103,200,25
0,92,199,26
0,90,200,27
0,101,198,28
0,97,200,29
0,101,200,30
0,110,200,31
0,101,199,32
0,102,199,33
0,104,200,34
0,97,200,35
0,103,200,36
0,104,198,37
0,92,200,38
0,98,200,39
0,91,200,40
0,104,200,41
0,90,200,42
0,95,200,43
0,101,200,44
0,101,200,45
0,103,200,46
0,98,200,47
0,98,199,48
0,102,200,49
0,97,200,50
0,100,200,51
0,102,200,52
0,105,200,53
0,109,200,54
0,96,200,55
0,97,200,56
0,100,200,57
0,98,200,58
0,97,199,59
0,95,200,60
0,100,200,61
0,103,200,62
0,103,200,63
0,98,200,64
0,102,200,65
0,105,200,66
0,104,200,67
0,101,200,68
0,111,200,69
0,100,200,70
0,97,200,71
0,95,200,72
0,98,200,73
0,103,199,74
0,104,199,75
0,101,200,76
0,97,200,77
0,98,200,78
0,100,200,79
0,109,200,80
0,100,200,81
0,107,200,82
0,106,199,83
0,103,200,84
0,102,198,85
0,100,200,86
0,95,200,87
0,97,200,88
0,107,199,89
0,103,200,90
0,98,200,91
0,102,200,92
0,101,200,93
0,106,200,94
0,106,200,95
0,103,199,96
0,107,200,97
0,97,200,98
0,97,200,99
0,102,200,100
0,101,200,101
0,100,199,102
0,106,200,103
0,112,200,104
0,104,200,105
0,106,200,106
0,108,200,107
0,102,200,108
0,106,198,109
0,105,200,110
0,107,200,111
0,107,200,112
0,100,200,113
0,102,200,114
0,103,199,115
0,102,200,116
0,101,200,117
0,99,200,118
0,100,200,119
0,95,198,120
0,104,200,121
0,102,198,122
0,104,200,123
0,96,199,124
0,104,200,125
0,105,200,126
0,95,199,127
0,100,200,128
0,96,199,129
0,101,200,130
0,100,200,131
0,98,200,132
0,92,200,133
0,98,200,134
0,99,200,135
0,100,199,136
0,103,200,137
0,97,200,138
0,103,199,139
0,98,200,140
0,101,200,141
0,98,200,142
0,103,199,143
0,101,200,144
0,101,200,145
0,102,199,146
0,100,200,147
0,101,200,148
0,102,200,149
0,101,200,150
0,94,199,151
0,97,200,152
0,102,200,153
0,105,200,154
0,103,200,155
0,107,200,156
0,106,200,157
0,100,200,158
0,99,200,159
0,106,200,160
0,105,199,161
0,97,200,162
0,96,200,163
0,101,200,164
0,101,200,165
0,97,200,166
0,107,200,167
0,97,200,168
0,99,199,169
0,98,199,170
0,103,200,171
0,99,200,172
0,101,200,173
0,103,200,174
0,101,200,175
0,98,200,176
0,94,200,177
0,105,200,178
0,102,200,179
0,103,200,180
0,102,200,181
0,105,200,182
0,101,200,183
0,101,200,184
0,108,200,185
0,100,200,186
0,101,200,187
0,100,198,188
0,100,198,189
0,104,199,190
0,108,200,191
0,99,200,192
0,108,200,193
0,102,200,194
0,94,200,195
0,101,199,196
0,100,200,197
0,102,200,198
0,104,200,199
0,102,200,200
0,99,200,201
0,98,200,202
0,98,198,203
0,99,200,204
0,105,199,205
0,98,200,206
0,103,200,207
0,106,200,208
