low,median,high,generation
0,98,200,177
0,106,200,178
0,95,200,179
0,104,200,180
0,102,200,181
0,104,200,182
0,97,200,183
0,95,198,184
0,94,199,185
0,98,200,186
0,99,200,187
0,97,200,188
0,104,199,189
0,99,200,190
0,99,200,191
0,100,200,192
0,98,200,193
0,99,200,194
0,101,200,195
0,107,200,196
0,101,199,197
0,101,200,198
0,98,200,199
0,102,200,200
0,102,200,201
0,101,200,202
0,101,200,203
0,106,198,204
0,106,200,205
0,102,200,206
0,96,200,207
0,100,200,208
0,102,199,209
0,100,199,210
0,103,200,211
0,95,200,0
0,99,200,1
0,96,200,2
0,99,200,3
0,103,200,4
0,102,200,5
0,103,200,6
0,104,200,7
0,106,200,8
0,101,200,9
0,100,200,10
0,106,199,11
0,102,200,12
0,95,200,13
0,106,200,14
0,102,199,15
0,105,200,16
0,99,200,17
0,99,200,18
0,108,198,19
0,109,200,20
0,89,200,21
0,99,200,22
0,99,200,23
0,98,200,24
0,103,200,25
0,97,199,26
0,92,200,27
0,95,200,28
0,99,200,29
0,105,200,30
0,106,200,31
0,99,199,32
0,104,200,33
0,100,200,34
0,97,200,35
0,105,200,36
0,100,199,37
0,102,200,38
0,100,200,39
0,102,200,40
0,103,199,41
0,105,200,42
0,107,200,43
0,109,200,44
0,108,199,45
0,102,199,46
0,99,199,47
0,107,200,48
0,102,200,49
0,104,200,50
0,105,200,51
0,105,200,52
0,105,198,53
0,111,199,54
0,108,200,55
0,100,200,56
0,106,200,57
0,104,200,58
0,95,200,59
0,100,200,60
0,101,200,61
0,105,200,62
0,107,200,63
0,110,199,64
0,107,200,65
0,104,200,66
0,106,199,67
0,99,199,68
0,108,200,69
0,104,200,70
0,100,200,71
0,101,199,72
0,108,200,73
0,94,200,74
0,106,200,75
0,99,200,76
0,98,200,77
0,104,199,78
0,98,200,79
0,92,200,80
0,99,200,81
0,98,200,82
0,100,199,83
0,102,199,84
0,106,199,85
0,99,199,86
0,102,200,87
0,102,200,88
0,103,198,89
0,97,200,90
0,103,199,91
0,101,200,92
0,98,199,93
0,107,200,94
0,100,200,95
0,99,199,96
0,101,200,97
0,101,200,98
0,95,200,99
0,98,200,100
0,101,200,101
0,104,200,102
0,88,199,103
0,91,199,104
0,99,199,105
0,94,200,106
0,96,200,107
0,101,198,108
0,94,199,109
0,96,200,110
0,98,199,111
0,94,199,112
0,103,200,113
0,95,200,114
0,105,200,115
0,97,200,116
0,93,199,117
0,96,200,118
0,93,200,119
0,99,200,120
0,107,200,121
0,99,200,122
0,96,200,123
0,103,200,124
0,101,200,125
0,108,200,126
0,98,200,127
0,103,200,128
0,104,200,129
0,100,199,130
0,102,199,131
0,103,199,132
0,104,200,133
0,97,200,134
0,106,200,135
0,97,200,136
0,96,200,137
0,97,200,138
0,101,200,139
0,102,199,140
0,109,200,141
0,100,199,142
0,100,200,143
0,102,199,144
0,101,200,145
0,103,199,146
0,102,200,147
0,101,200,148
0,96,200,149
0,103,200,150
0,101,199,151
0,104,200,152
0,103,199,153
0,99,200,154
0,102,200,155
0,98,198,156
0,98,200,157
0,103,200,158
0,105,200,159
0,102,200,160
0,100,200,161
0,99,200,162
0,101,200,163
0,99,200,164
0,105,199,165
0,103,200,166
0,99,200,167
0,98,200,168
0,102,200,169
0,101,200,170
0,105,199,171
0,106,200,172
0,104,200,173
0,113,200,174
0,104,199,175
0,100,200,176
0,104,200,177
0,97,200,178
0,101,199,179
0,101,200,180
0,100,200,181
0,99,198,182
0,106,200,183
0,104,200,184
0,107,200,185
0,107,200,186
0,100,200,187
0,103,200,188
0,104,200,189
0,99,200,190
0,92,199,191
0,100,199,192
0,103,200,193
0,104,200,194
0,97,200,195
0,103,200,196
0,105,200,197
0,102,200,198
0,98,199,199
0,106,200,200
0,100,200,201
0,99,200,202
0,100,200,203
0,108,200,204
0,99,200,205
0,97,200,206
0,96,200,207
0,99,200,208
0,102,200,209
0,100,200,210
0,99,200,211
0,95,199,212
0,96,200,213
0,99,199,214
0,102,200,0
0,101,200,1
0,98,200,2
0,102,197,3
0,101,200,4
0,104,200,5
0,101,200,6
0,106,200,7
0,110,200,8
0,100,199,9
0,98,200,10
0,104,199,11
0,107,200,12
0,98,200,13
0,98,199,14
0,100,200,15
0,97,200,16
0,97,200,17
0,105,200,18
0,108,200,19
0,106,200,20
0,102,199,21
0,98,200,22
0,107,200,23
0,105,200,24
0,95,200,25
0,105,200,26
0,108,199,27
0,92,200,28
0,100,200,29
0,100,200,30
0,98,200,31
0,107,200,32
0,107,200,33
0,101,199,34
0,106,200,35
0,102,200,36
0,104,200,37
0,100,199,38
0,98,199,39
0,100,200,40
0,97,200,41
0,104,200,42
0,101,200,43
0,100,200,44
0,106,200,45
0,96,200,46
0,100,200,47
0,100,200,48
0,104,200,49
0,101,200,50
0,101,200,51
0,104,200,52
0,106,200,53
0,102,200,54
0,102,200,55
0,102,200,56
0,97,200,57
0,102,200,58
0,105,200,59
0,102,200,60
0,97,199,61
0,103,200,62
0,96,200,63
0,96,200,64
0,103,200,65
0,101,200,66
0,103,199,67
0,102,200,68
0,102,200,69
0,104,200,70
0,104,199,71
0,105,200,72
0,102,200,73
0,105,200,74
0,105,199,75
0,105,200,76
0,105,199,77
0,110,200,78
0,98,200,79
0,102,200,80
0,103,200,81
0,112,200,82
0,106,200,83
0,108,199,84
0,102,200,85
0,102,200,86
0,102,200,87
0,99,200,88
0,95,200,89
0,94,200,90
0,99,200,91
0,100,199,92
0,100,200,93
0,101,200,94
0,105,200,95
0,103,200,96
0,102,200,97
0,97,199,98
0,102,200,99
0,98,199,100
0,100,200,101
0,102,199,102
0,92,197,103
0,95,200,104
0,106,200,105
0,101,200,106
0,101,200,107
0,102,200,108
0,93,200,109
0,105,200,110
0,103,200,111
0,100,199,112
0,96,200,113
0,104,200,114
0,99,199,115
0,100,200,116
0,98,200,117
0,100,196,118
0,100,200,119
0,99,200,120
0,96,200,121
0,102,200,122
0,103,199,123
0,99,198,124
0,106,198,125
0,111,200,126
0,94,200,127
0,100,200,128
0,95,200,129
0,104,200,130
0,103,198,131
0,105,200,132
0,96,199,133
0,104,200,134
0,96,200,135
0,100,199,136
0,96,200,137
0,103,200,138
0,96,200,139
0,93,200,140
0,100,200,141
0,96,200,142
0,105,200,143
0,108,200,144
0,103,200,145
0,95,200,146
0,107,200,147
0,102,200,148
0,107,200,149
0,105,200,150
0,101,200,151
0,100,200,152
0,99,199,153
0,95,200,154
0,102,200,155
0,101,200,156
0,101,200,157
0,105,200,158
0,93,199,159
0,99,200,160
0,102,200,161
0,99,200,162
0,104,200,163
0,96,200,164
0,100,200,165
0,96,200,166
0,95,200,167
0,101,200,168
0,92,199,169
0,98,200,170
0,105,200,171
0,98,200,172
0,95,200,173
0,94,200,174
0,98,200,175
0,100,200,176
0,98,200,177
0,99,200,178
0,99,200,179
0,103,200,180
0,103,200,181
0,101,199,182
0,98,200,183
0,107,200,184
0,93,200,185
0,102,200,186
0,106,200,187
0,100,200,188
0,101,200,189
0,98,200,190
0,98,200,191
0,100,199,192
0,100,200,193
0,99,199,194
0,103,200,195
0,101,199,196
0,100,200,197
0,103,200,198
0,102,200,199
0,98,200,200
0,102,200,201
0,100,198,202
0,106,200,203
0,93,200,204
0,99,200,205
0,103,198,206
0,101,200,207
0,99,200,208
0,100,200,209
0,99,200,210
0,105,200,211
0,100,200,212
0,100,200,213
0,106,200,214
0,104,200,215
0,106,200,216
0,100,200,217
0,99,200,218
0,98,200,219
0,94,200,220
0,99,200,221
0,100,200,222
0,104,200,223
0,92,199,224
0,104,200,225
0,101,199,226
0,100,199,227
0,104,200,228
0,98,200,229
0,105,200,230
0,87,198,0
0,102,198,1
0,101,198,2
0,96,200,3
0,99,200,4
0,92,200,5
0,95,200,6
0,98,200,7
0,98,200,8
0,104,197,9
0,99,200,10
0,104,198,11
0,103,200,12
0,109,200,13
0,101,199,14
0,104,200,15
0,104,200,16
0,91,200,17
0,103,199,18
0,100,200,19
0,104,199,20
0,104,200,21
0,102,200,22
0,97,200,23
0,108,199,24
0,105,199,25
0,103,200,26
0,106,199,27
0,105,200,28
0,109,199,29
0,109,200,30
0,107,200,31
0,102,200,32
0,106,200,33
0,102,200,34
0,102,200,35
0,100,200,36
0,104,200,37
0,101,200,38
0,104,200,39
0,104,199,40
0,99,200,41
0,97,200,42
0,105,200,43
0,102,200,44
0,102,200,45
0,98,200,46
0,99,199,47
0,95,200,48
0,97,200,49
0,104,200,50
0,103,199,51
0,107,200,52
0,105,199,53
0,107,200,54
0,102,200,55
0,101,199,56
0,102,200,57
0,94,197,58
0,104,200,59
0,109,200,60
0,103,200,61
0,109,200,62
0,97,199,63
0,108,200,64
0,104,200,65
0,104,200,66
0,104,198,67
0,98,200,68
0,96,200,69
0,110,200,70
0,102,200,71
0,96,200,72
0,103,200,73
0,98,200,74
0,94,200,75
0,101,200,76
0,97,200,77
0,95,200,78
0,99,199,79
0,110,199,80
0,107,200,81
0,103,200,82
0,102,200,83
0,100,200,84
0,99,198,85
0,101,200,86
0,94,199,87
0,100,200,88
0,99,200,89
0,104,200,90
0,102,200,91
0,97,200,92
0,94,200,93
0,100,200,94
0,94,200,95
0,106,200,96
0,100,200,97
0,93,199,98
0,100,200,99
0,104,200,100
0,102,200,101
0,109,199,102
0,110,200,103
0,101,200,104
0,95,199,105
0,104,200,106
0,101,200,107
0,101,200,108
0,104,200,109
0,106,199,110
0,98,200,111
0,97,199,112
0,105,199,113
0,99,200,114
0,102,200,115
0,99,200,116
0,102,200,117
0,106,200,118
0,102,199,119
0,105,200,120
0,97,198,121
0,98,199,122
0,101,199,123
0,104,199,124
0,100,200,125
0,105,200,126
0,108,200,127
0,102,200,128
0,100,200,129
0,101,200,130
0,98,198,131
0,106,200,132
0,106,200,133
0,100,200,134
0,108,200,135
0,107,200,136
0,104,200,137
0,108,200,138
0,111,200,139
0,105,199,140
0,101,200,141
0,101,200,142
0,101,200,143
0,99,199,144
0,100,200,145
0,105,200,146
0,100,200,147
0,102,200,148
0,101,200,149
0,104,200,150
0,98,200,151
0,104,199,152
0,100,199,153
0,104,200,154
0,101,200,155
0,105,200,156
0,102,200,157
0,101,199,158
0,102,198,159
0,100,199,160
0,102,200,161
0,105,199,162
0,103,200,163
0,101,200,164
0,106,200,165
0,95,200,166
0,102,200,167
0,98,200,168
0,97,199,169
0,105,200,170
0,108,200,171
0,96,200,172
0,104,200,173
0,101,200,174
0,99,199,175
0,106,200,176
0,108,200,177
0,104,200,178
0,106,200,179
0,105,200,180
0,111,200,181
0,105,200,182
0,103,200,183
0,99,200,184
0,108,200,185
0,102,200,186
0,105,198,187
0,105,200,188
0,104,200,189
0,102,199,190
0,104,200,191
0,102,200,192
0,100,200,193
0,102,198,194
0,103,200,195
0,106,200,196
0,104,200,197
0,105,200,198
0,104,200,199
0,99,200,200
0,106,199,201
0,95,200,202
0,101,200,203
0,110,199,204
0,106,198,205
0,100,198,206
0,103,200,207
0,96,199,208
0,104,200,209
0,97,200,210
0,98,200,211
0,99,200,212
0,99,200,213
0,98,200,214
0,95,200,215
0,98,200,0
0,97,200,1
0,104,200,2
0,104,199,3
0,100,200,4
0,102,200,5
0,105,199,6
0,108,200,7
0,97,200,8
0,101,200,9
0,105,199,10
0,102,200,11
0,100,200,12
0,100,200,13
0,100,200,14
0,96,198,15
0,99,199,16
0,100,200,17
0,102,200,18
0,98,200,19
0,101,200,20
0,106,199,21
0,105,199,22
0,103,200,23
0,108,200,24
0,100,200,25
0,107,200,26
0,100,199,27
0,105,200,28
0,101,200,29
0,99,200,30
0,100,200,31
0,100,200,32
0,100,199,33
0,104,200,34
0,96,200,35
0,99,198,36
0,97,200,37
0,100,199,38
0,109,199,39
0,102,199,40
0,99,200,41
0,97,200,42
0,104,200,43
0,100,200,44
0,106,200,45
0,98,200,46
0,101,200,47
0,104,200,48
0,102,200,49
0,97,198,50
0,95,200,51
0,103,200,52
0,103,200,53
0,103,199,54
0,98,200,55
0,106,200,56
0,97,200,57
0,95,198,58
0,100,200,59
0,102,199,60
0,107,200,61
0,99,198,62
0,97,200,63
0,105,200,64
0,108,200,65
0,105,200,66
0,101,200,67
0,105,200,68
0,102,200,69
0,98,200,70
0,106,200,71
0,108,200,72
0,112,200,73
0,104,200,74
0,106,200,75
0,105,199,76
0,103,200,77
0,98,200,78
0,89,200,79
0,99,200,80
0,99,200,81
0,103,200,82
0,104,199,83
0,102,200,84
0,103,199,85
0,103,200,86
0,108,198,87
0,95,200,88
0,91,200,89
0,97,200,90
0,103,200,91
0,100,200,92
0,98,200,93
0,90,199,94
0,95,200,95
0,98,199,96
0,98,200,97
0,99,199,98
0,103,200,99
0,98,200,100
0,103,200,101
0,101,200,102
0,97,200,103
0,101,199,104
0,106,199,105
0,109,200,106
0,105,200,107
0,106,200,108
0,107,200,109
0,100,198,110
0,103,200,111
0,106,200,112
0,102,200,113
0,108,200,114
0,101,200,115
0,104,200,116
0,102,200,117
0,109,199,118
0,102,198,119
0,103,200,120
0,106,200,121
0,112,199,122
0,96,200,123
0,102,200,124
0,105,200,125
0,98,200,126
0,104,200,127
0,106,199,128
0,100,200,129
0,100,200,130
0,99,200,131
0,101,200,132
0,101,200,133
0,99,200,134
0,106,200,135
0,98,200,136
0,103,200,137
0,104,200,138
0,96,199,139
0,102,200,140
0,105,200,141
0,94,200,142
0,103,200,143
0,106,200,144
0,109,200,145
0,103,200,146
0,101,199,147
0,101,200,148
0,105,200,149
0,106,200,150
0,101,200,151
0,97,200,152
0,96,200,153
0,98,199,154
0,97,200,155
0,100,200,156
0,102,200,157
0,99,200,158
0,94,200,159
0,89,200,160
0,99,200,161
0,100,200,162
0,106,200,163
0,99,200,164
0,93,199,165
0,104,200,166
0,97,200,167
0,107,200,168
0,109,200,169
0,105,200,170
0,97,199,171
0,102,198,172
0,101,200,173
0,103,200,174
0,97,200,175
0,100,199,176
0,99,200,177
0,99,200,178
0,104,200,179
0,92,200,180
0,104,199,181
0,100,200,182
0,98,200,183
0,99,199,184
0,103,199,185
0,102,200,186
0,96,200,187
0,102,200,188
0,99,200,189
0,103,200,190
0,110,199,191
0,112,199,192
0,104,200,193
0,113,200,194
0,100,200,195
0,104,200,196
0,107,200,197
0,102,200,198
0,103,200,199
0,103,200,200
0,102,200,201
0,101,200,202
0,98,200,203
0,103,200,204
0,99,198,205
0,105,200,206
